psi,gamma_selected,gamma_full,gamma_symmetric,gamma_antisymmetric
-0.780787215275741,0.0215583757477465,0.0215583757477465,-0.131968120036371,0.153526495784117
-0.768491353617855,0.0201677887951366,0.0201677887951366,-0.131876593749833,0.15204438254497
-0.75619549195997,0.0187713100560451,0.0187713100560451,-0.131750493672126,0.150521803728171
-0.743899630302084,0.0173628401305036,0.0173628401305036,-0.131596439371785,0.148959279502289
-0.731603768644198,0.0159364453794243,0.0159364453794243,-0.131421117905176,0.1473575632846
-0.719307906986313,0.0144864437315564,0.0144864437315564,-0.131231172470383,0.145717616201939
-0.707012045328427,0.0130074862130921,0.0130074862130921,-0.131033093342079,0.144040579555171
-0.694716183670541,0.0114946328489641,0.0114946328489641,-0.130833112829876,0.14232774567884
-0.682420322012656,0.00994342167857737,0.00994342167857737,-0.130637105924157,0.140580527602735
-0.67012446035477,0.00834992974298701,0.00834992974298701,-0.13045049818924,0.138800427932227
-0.657828598696884,0.00671082503352427,0.00671082503352427,-0.130278182335697,0.136989007369221
-0.645532737038999,0.0050234085414165,0.0050234085414165,-0.130124444753905,0.135147853295322
-0.633236875381113,0.00328564571162804,0.00328564571162804,-0.129992903121882,0.13327854883351
-0.620941013723227,0.00149618677931634,0.00149618677931634,-0.129886456014868,0.131382642794184
-0.608645152065342,-0.000345624348892237,-0.000345624348892237,-0.12980724524504,0.129461620896148
-0.596349290407456,-0.00223975281710573,-0.00223975281710573,-0.129756631450254,0.127516878633148
-0.58405342874957,-0.00418548710205305,-0.00418548710205305,-0.129735183234241,0.125549696132188
-0.571757567091684,-0.00618146461926056,-0.00618146461926056,-0.12974267994063,0.12356121532137
-0.559461705433799,-0.00822570823013355,-0.00822570823013355,-0.129778127922957,0.121552419692823
-0.547165843775913,-0.0103156730452244,-0.0103156730452244,-0.129839789956017,0.119524116910793
-0.534869982118027,-0.0124483027472351,-0.0124483027472351,-0.129925227223821,0.117476924476585
-0.522574120460142,-0.0146200944979579,-0.0146200944979579,-0.130031353119311,0.115411258621354
