phi,a_shared,b_shared,wb_7_10_10to7,wb_7_10_7to10,wb_7_8_8to7,wb_7_8_7to8,wb_7_9_9to7,wb_7_9_7to9,wb_8_10_10to8,wb_8_10_8to10,wb_8_9_9to8,wb_8_9_8to9,wb_9_10_10to9,wb_9_10_9to10
0.122958616578857,-0.0190902497523288,1.27787234916545,0.0349504263498755,0.0405805151568,-0.0389720593027855,-0.0551571234949044,0.0696849260767087,0.083053314456299,0.0360843812482937,0.0267949224107893,0.0423593952985107,0.0445469849009534,-0.0448192613738716,-0.0477998235770707
0.135254478236743,-0.016103136415887,1.27279596098557,0.0348115846797194,0.0404193077814232,-0.0388172415689801,-0.0549380100835148,0.0694081005117115,0.0827233825471521,0.0359410349065664,0.0266884787370562,0.0421911212657085,0.0443700205995125,-0.0446412154455611,-0.0476099372714739
0.147550339894628,-0.0127352525583147,1.26778111811802,0.0346744263036009,0.0402600548582902,-0.0386643008204337,-0.0547215531678195,0.0691346311352599,0.0823974506793101,0.0357994264727891,0.0265833255692724,0.0420248873601663,0.0441952017847482,-0.0444653281173971,-0.0474223531168501
0.159846201552514,-0.00900335528203935,1.26285148030206,0.034539598326823,0.040103507733502,-0.0385139586227718,-0.0545087739790548,0.0688658081600897,0.082077056580516,0.0356602240473798,0.0264799590140149,0.0418614778638568,0.0440233532417398,-0.0442924292156434,-0.0472379561244152
0.1721420632104,-0.00492802255727521,1.25803009606903,0.0344077311378575,0.0399503983434497,-0.0383669179012365,-0.0543006673667383,0.0686028884685526,0.0817636982540115,0.0355240784715538,0.0263788623618171,0.0417016567982031,0.0438552784486895,-0.0441233271294567,-0.0470576084426715
0.184437924868285,-0.000533231692684931,1.25333913780939,0.0342794311622999,0.0398014308015201,-0.0382238548608625,-0.0540981903632996,0.0683470811652917,0.0814588167596327,0.035391615846182,0.026280500531951,0.0415461591419791,0.0436917503412855,-0.0439587995187999,-0.0468821394473807
0.196733786526171,0.00415412737293121,1.24879963625306,0.0341552736007773,0.0396572729661689,-0.0380854108887601,-0.0539022507233887,0.0680995330979247,0.0811637789567734,0.0352634300340837,0.0261853145049078,0.0413956820297634,0.0435335020566116,-0.0437995840017782,-0.0467123358095902
0.209029648184057,0.00910479773019623,1.24443121844358,0.0340357952624161,0.039518548119947,-0.0379521845629523,-0.0537136956139893,0.0678613145682529,0.0808798604744266,0.0351400752609779,0.0260937158281389,0.0412508760662084,0.043381217798855,-0.043646368964516,-0.0465489316943506
0.221325509841942,0.0142877529135169,1.24025185328237,0.0339214876053551,0.039385826888925,-0.0378247238920825,-0.0535333006312841,0.0676334054562852,0.0806082291732342,0.0350220589301986,0.02600608128053,0.0411123368912462,0.0432355239689091,-0.0434997846365434,-0.0463925992425995
0.233621371499828,0.0196708379961191,1.23627760865268,0.0338127900939668,0.0392596195298432,-0.0377035189082724,-0.0533617593173323,0.067416681975719,0.0803499293601339,0.0349098347643926,0.0259227477796812,0.0409805971291394,0.043096980697645,-0.0433603945723184,-0.0462439394861886
0.245917233157714,0.0252214455189741,1.23252242400393,0.0337100839789295,0.0391403687082296,-0.0375889947314878,-0.0531996733440716,0.0672119042725129,0.0801058670078355,0.0348037963837893,0.025844007613367,0.0408561188500223,0.0429660739181396,-0.0432286876749984,-0.0461034738412227
0.258213094815599,0.0309072167517615,1.22899790208928,0.03361368660115,0.0390284428847533,-0.037481505218031,-0.0530475435240362,0.0670197050679222,0.0798767962191322,0.0347042714253149,0.0257701040726105,0.0407392866663395,0.0428432081055899,-0.0431050708919811,-0.0459716363178396
0.270508956473485,0.0366967582575491,1.22571312330407,0.0335238463138295,0.0389241304192971,-0.0373813272983059,-0.0529057617965989,0.0668405795340026,0.0796633071601154,0.0346115162999074,0.0257012275586585,0.0406304015784655,0.0427286998050988,-0.0429898627031306,-0.0458487665753923
0.282804818131371,0.0425603633442487,1.22267448577442,0.0334407381088092,0.0388276344927606,-0.0372886560999013,-0.0527746043256756,0.0666748765733225,0.0794658156669831,0.0345257116769597,0.0256375122298976,0.0405296756739011,0.0426227720571188,-0.0428832875121493,-0.0457351039408364
0.295100679789256,0.0484707277424778,1.2198855739983,0.0333644600238414,0.0387390689355859,-0.0372036009414574,-0.0526542258298482,0.0665227916557011,0.0792845547085749,0.0344469587750262,0.0255790332474699,0.0404372277729393,0.0425255498182449,-0.0427854710393817,-0.0456307824951477
0.307396541447142,0.0544036487565259,1.21734705845102,0.0332950303967498,0.0386584550395975,-0.0371261822708725,-0.0525446552490101,0.0663843613434932,0.0791195678613846,0.034375276526895,0.0255258046701614,0.040353080100749,0.0424370564614324,-0.0426964368006414,-0.0455358273179839
0.319692403105028,0.0603386971958488,1.21505662813867,0.0332323860207341,0.0385857194161476,-0.0370563296083432,-0.0524457928331536,0.066259459613595,0.0789707049259779,0.0343105996750425,0.0254777780401566,0.0402771560516311,0.042357211424792,-0.0426161037416353,-0.0454501519647944
